fecha,titulo,link,descripcion,is_fake
2016-03-31,Correa afirma: “La cerveza Duff no subirá de precio”,http://elmercioco.com/cerveza-duff/,"El proyecto de reforma tributaria, denominado Ley Orgánica para el Equilibrio de las Finanzas Públicas, que busca hacer frente a la caída de ingresos fiscales incluye incrementos del impuesto a los consumos especiales (ICE) para cigarrillos, bebidas alcohólicas distintas a la cerveza, cerveza y gaseosas. El Ejecutivo remitió la noche del 30 de marzo del 2016 a la Asamblea este paquete de reformas, con el carácter económico urgente.",1
2016-03-29,Cristian Noboa se pegará tres palos antes del partido,http://elmercioco.com/tres-palos-noboa/,"Se acerca la hora del juego entre Colombia y Ecuador y el técnico Gustavo Quintero, seleccionador de Ecuador habló via telefónica con diario El Mercioco. “Buscaremos jugar al máximo de nuestras posibilidades porque para sacar un buen resultado en Colombia tenemos que dar todo. Es una selección que viene jugando bien”, dijo de entrada el profesor Quinteros.",1
2016-03-29,Adolescentes manabitas se burlan de su compañero porque se llama Carlos José,http://elmercioco.com/bulling-manaba-nombre/,"Autoridades del ministerio de educación iniciaron este lunes una investigación en torno a la denuncia de bulling excesivo que recibió un estudiante recien llegado de un colegio de la provincia de Manabí. La víctima es Carlos José López, un estudiante de secundaria que llegó hace dos semanas a vivir en Manabí por trabajo de sus padres.",1
2016-03-29,10 mil becarios desempleados asistirán al proximo Enlace Ciudadano para ver si Correa les consigue un trabajo,http://elmercioco.com/becarios-desempleados/,"Durante siete meses, el becario retornado Pablo Maldonado estuvo sin empleo. Pero su situación cambió luego de que apareciera en el Enlace Sabatino 467. Ahí, el presidente de la República, Rafael Correa, cuestionó a René Ramírez, secretario de Educación Superior, por no lograr su vinculación laboral. El 23 de marzo del 2016, cuatro días después del incidente, la Prefectura del Guayas anunció que Pablo Maldonado, oriundo de Morona Santiago, ya fue contratado en esa institución.En un comunicado público que divulgó el gobierno seccional se dice que su ingreso formal está previsto para el 1 de abril próximo.",1
2016-03-28,Fander Falconí afirma que los guapos se cansan entre guapos para no tener hijos feos,http://elmercioco.com/falconi-guapos-feos/,"El excanciller Fánder Falconí ha tuiteado que “otra causa que genera inequidad social” es que “los guapos se casan entre sí y no distribuyen la belleza”. Falconí, que es profesor de la Facultad Latinoamericana de Ciencias Sociales, ha citado un blog del profesor Geoff Riley como ejemplo, que a su vez se ha referido a un libro de Branko Milanovic, profesor de la Universidad de Nueva York.",1
2016-03-25,Sacerdote envía a Patiño a hacer gargaras con agua bendita despues de confesión,http://elmercioco.com/penitencia-patino/,"El ministro de Defensa Ricardo Patiño se acercó el viernes por la tarde a uno de los confesionarios de la Catedral de Quito para recibir el sacramento, de rodillas, durante una celebración penitencial de preparación a la Semana Santa. Patiño se confesó por un largo tiempo, y al cabo de unos tres o cuatro minutos el sacerdote encontró la penitencia para Patiño. En después de recibir la absolución, el ministro tomó dos galones de agua bendita para hacer gárgaras tres veces al día por una semana para purificar su boca de sus pecados.",1
2016-03-21,"René Ramirez ya le encontró trabajo a becario retornado, pero el becario no esta contento",http://elmercioco.com/becario-ya-tiene-trabajo/,"El titular de la SENESCYT, René Ramirez afirmó esta mañana que el joven becario retornado de los EE.UU, no debe preocuparse más, pues ya tiene un trabajo esperando por eél.",1
2016-03-21,SENESCYT creará una Cooperativa de Taxis para sus becarios retornados que no encuentren trabajo,http://elmercioco.com/taxistas-becarios/,"La Secretaria Nacional de Ciencia y Tecnología (SENESCYT), creará una Cooperativa de Taxis a nivel nacional, destinada a fomentar el desarrollo y la producción a gran escala de medios de trabajo para  innovadores y emprendedores, informó este lunes el titular de la SENESCYT René Ramirez. El sistema, que entrará en funcionamiento a inicios de abril, está diseñado en dos fases donde los becarios retornados podrán trabajar como taxistas.",1
2016-03-21,Becario que hizo quedar mal a Correa deberá devolver el valor total de la beca a la SENESCYT,http://elmercioco.com/senescyt-becario/,"El presidente de la República, Rafael Correa, reclamó al Secretario Nacional de Educación Superior, René Ramírez, por qué el becario, Pablo Maldonado (estudiante del Grupo de Alto Rendimiento) no ha conseguido aún trabajo después de regresar al Ecuador con un título de la Universidad de Colorado, en Boulder, Estados Unidos. Esto ha ocurrido en la sabatina emitida este 19 de marzo, desde Limón Indanza, en Morona Santiago.",1
2016-03-21,Peter Greenberg: ‘Nunca conocí a un ministro tan celoso mientras grabábamos un show’,http://elmercioco.com/ministro-celoso/,"Peter Greenberg: ‘Nunca conocí a un ministro tan celoso mientras grabábamos un show’ Por su programa The Royal Tour han pasado los entonces presidentes de México, Felipe Calderón, y de Perú, Alejandro Toledo. En la emisión que se difundirá al mundo el 14 de abril del 2016 el anfitrión será el presidente de Ecuador, Rafael Correa.",1
2016-03-18,20 respuestas de los futbolistas ante cualquier pregunta,http://elmercioco.com/futbolistas/,"Si deseas ser futbolista en Ecuador, el ser negro no es suficiente, ahora tienes que memorizarte estas 20 respuestas para las entrevistas del “abogado” Bonafont.",1
2016-03-18,Maluma recibe premio ecológico por hacer la canción del Mundial con pura basura,http://elmercioco.com/maluma-recibe-pre/,"La cadena National Geographic ha anunciado que el premio anual al “Salvamundos” de este año será entregado a Maluma. Esta decisión fue tomada en concenso, porque no habían visto logros tan grandes en los últimos tiempos, debido al gran aumento de desechos sólidos no se ha podido llevarle ventaja alguna a este problema mundial, pero este innovador y buen humano lo ha solucionado. Hasta ahora Maluma ha hecho 5 discos con pura basura, entre la que se encuentran desechos tóxicos como son: pañales, jeringuillas, batracios, ñengosos, gamines, heces y compuestos químicos que borran cassette.",1
2016-03-18,José Serrano:”Investigaremos las amenazas de muerte a Diario El Mercioco”,http://elmercioco.com/min-interior-investigacion-amenazas/,"La mañana de este viernes, el ministro del interior, José Serrano, indicó, en su cuenta de Twitter, que se investigarán las “infamias” y amenazas en contra de los editores de Diario El Mercioco, un medio virtual satírico que sufrió amenazas de muerte el día de ayer. “Sabemos que diario El Mercioco publica contra todo el mundo, a veces tiene noticias garas y a veces noticias feísimas, pero eso no es motivo para amenazar de violación y muerte a nadie” afirmó el ministro.",1
2016-03-18,Mujer amenaza de muerte a redactores de Diario “El Mercioco”,http://elmercioco.com/amenaza-muerte/,"Si pensabas que eras un malote y que sabías intimidar, pues a esta señora le quedas corto. Su nombre es Maritza Rubianes y este es su perfīl de facebook: https://www.facebook.com/maritza.rubianes",1
2016-03-17,Doña Florinda revela las adicciones ocultas del Chavo y Don Ramón,http://elmercioco.com/adicciones-de-la-vecindad/,"Tras las recientes declaraciones controversiales de Florinda Meza en las que asegura que el actor Ramón Valdés, quien daba vida a Don Ramón, tenía problemas de adicción a las drogas, la Bruja del 71 salió a corroborar la historia, pero no sin antes ampliar la información. “Don Ramón sí se la pasaba metiéndose marucha, es por eso que el hijo de Doña Florinda salió así medio lento. La verdad es que Kiko es el fruto de una noche de copas en la que Don Ramón terminó durmiendo con Florinda porque el Maestro Longaniza nunca llegó a la fiesta”, comenta la Bruja del 71.",1
2016-03-16,Ministro Serrano captura a “El Amor” y a “Los Celos” autores de miles de asesinatos,http://elmercioco.com/serrano-amor-celos/,Esta tarde fueron capturados los peligrosos delincuentes apodados “El Amor” y “Los Celos” quienes habrían cometido miles de crímenes a lo largo de la historia de la humanidad.,1
2016-03-16,Ministro Serrano afirma haber capturado a culpables de la caida del avión militar,http://elmercioco.com/serrano-sospechosos-fae/,El ministro del Interior José Serrano informó de la captura de dos sospechosos de haber provocado la caída del avión militar en Pastaza donde hubo mas de 20 muertos el día de ayer.,1
2016-03-15,RTS y el Club de la mañana comparten noticia sobre Delfín Quishpe y Megan Fox,http://elmercioco.com/rts-delfin-megan/,RTS y el Club de la mañana comparten noticia sobre Delfín Quishpe y Megan Fox publicada por diario El Mercioco RTS se suma a la lista de medios de comunicación “serios” que publican noticias de diario el Mercioco,1
2016-03-15,Patiño pide disculpas a la ciudadanía por salir corriendo desnudo al sentir el temblor,http://elmercioco.com/patino-temblor-llucho-grita/,"El Instituto Geofísico (IG) reportó el movimiento  con una profundidad de 7,45 km con epicentro en algún lugar del Ecuador. El ex ministro de defensa Ricardo Patiño, acaba de pedir disculpas a la ciudadanía, por salir gritando desnudo a la calle al sentir el temblor.",1
2016-03-15,Mujer gorda se tira un super pedo y causa temblor en Quito,http://elmercioco.com/pedo-gorda-quito/,"Mujer gorda se tira un super pedo y causa temblor en Quito La noche de este 8 de agosto de 2016, un sismo de 4,7 grados de magnitud sacudió Quito. El Instituto Geofísico (IG) reportó el movimiento con una profundidad de 7,45 km con epicentro en la provincia de Pichincha.",1
2016-03-14,Un gato surfea encima de un perro y el vídeo se vuelve viral,http://elmercioco.com/gato-surfea-perro/,Este gato llamado Didga ya es todo una estrella en Internet. El felino practica surf subido en el lomo de un perro. Esta curiosa e increíble escena fue inmortalizada por una cámara GoPro en Australia. El vídeo se ha vuelto viral con más de 150 mil visitas en Youtube. Este valiente gato surfea sin tabla y lo hace subido al lomo de un perro. La divertida pareja de animales son ya unas estrellas en las redes sociales,1
2016-03-14,Correa dictará conferencia en el Vaticano sobre como leer la Biblia,http://elmercioco.com/correa-conferencia-vaticano-biblia/,"El ex presidente Rafael Correa anunció este jueves que dictará una conferencia en el Vaticano, por invitación del papa Francisco después de la convención de Esmeraldas de AP.",1
2016-03-11,Delfín Quishpe responde en Twitter a Megan Fox,http://elmercioco.com/delfin-responde-megan-fox/,"Después de que el día de ayer Megan Fox publicara un twitt donde hacia referencia a la declaración de Delfín Quishpe donde  Quishpe ofendió a Fox afirmando que “Ella no es su tipo”, Delfín contestó a este twitt con otro twitt.",1
2016-03-10,Mira la “intachable” hoja de vida del “Mi Sub” y sus arrestos,http://elmercioco.com/hoja-de-vida-mi-sub/,¿Se acuerdan de Mi Sub Mario Patricio Monroy que se negó a comer con la tropa y amenazó a diario El Mercioco por publicar esa información? Pues aquí les presentamos su intachable hoja de vida donde tiene varios arrestos por soquete!,1
2016-03-10,"Cristina Rivadeneira, el Embajador Jurado y el caso Maschietto",http://elmercioco.com/rivadeneira-jurado-maschietto/,"Para los que se preguntan quién es la persona que aparece en las fotos junto a funcionaria del Ministerio de Turismo Cristina Rivadeneira en Alemania, se trata del Embajador Jurado, el cual estuvo ya envuelto en un escándalo al tratar de promover para cónsul de Ecuador a un estafador que se hacía pasar por director de orquesta.",1
2016-03-09,Subsecretaria de Turismo: ‘A las turistas argentinas seguro que les iba a pasar eso por rameras’,http://elmercioco.com/subsecretaria-de-turismo/,"María Cristina Rivadeneira, subsecretaria de Turismo de Ecuador, aseguró este miércoles 9 de marzo del 2016, sobre las turistas argentinas encontradas muertas en Montañita que se trató de un caso aislado y lo atribuyó al hecho de que viajaban como mochileras y rameras.  “Yo lo que digo, yo soy mamá, a estas chicas seguro que les iba a pasar eso en cualquier lado porque de ahí se iban a ir jalando dedo hasta Argentina, por rameras les iba a pasar algo tarde o temprano porque una mochilera es igual a una ramera”, se lamentó en declaraciones a la agencia dpa con motivo de la inauguración del stand de Ecuador en la feria de turismo ITB de Berlín.",1
2016-03-09,Albañil violó y mato a perrita por no tener dinero para “el Chongo”,http://elmercioco.com/albanil-chingo/,"Dulce, una perra mestiza de avanzada edad, llegó a la clínica de PAE el lunes 7 de marzo de 2016. A las 08:30 de la mañana fue rescatada del pie de una construcción en el sector La Ecuatoriana. Al llegar a las instalaciones, un equipo de médicos veterinarios la atendió. “Aparte de encontrarse con sus tejidos vaginales y rectales totalmente destrozados, Dulce estaba famélica, se podía sentir sus huesitos”, indicó la organización en un comunicado oficial. El tipo de heridas que presentaba el can les hizo pensar que habría sido víctima de abuso sexual por parte de un albañil del sector.",1
2016-03-07,Veterinaria de Gremio afirma que Miller Bolaños debe llevar un Cono Isabelino durante un mes,http://elmercioco.com/veterinaria-miller-bolanos/,"El ecuatoriano Miller Bolaños fue a disputar un balón con William y sufrió un golpe que le fracturó la mandíbula en dos partes y que lo obligará a pasar por el quirófano. Eso lo hará estar fuera de los planes de Grêmio por lo menos 30 días según la veterinaria del plantel, Maria DoSantos.",1
2016-03-07,Carlos Marx Carrasco se jubila y se va a vivir el Miami,http://elmercioco.com/marx-carrasco-se-jubila/,"El exministro de Trabajo, Carlos Marx Carrasco, anunció la mañana de este viernes 4 de marzo del 2016, que concluyó su trámite de jubilación en el Seguro Social, lo cual de da derecho a recibir sus fondos de cesantía. El también ex Director del Servicio de Rentas Internas (SRI) en el gobierno del presidente Rafael Correa, informó que presentó su solicitud al IESS para retirar sus fondos de cesantía, antes de que se convierta en un seguro de trabajo. “En noviembre, a raíz de la aceptación de mi renuncia por parte del señor Presidente de la República, tomé la decisión de tramitar mi jubilación e irme a vivir en Miami, estoy en mi derecho” afirmó Marx Carrasco.",1
2016-03-07,Patiño empezó su discurso con la frase “Hagamos el amor y no la guerra”,http://elmercioco.com/patino-amor-y-no-la-guerra/,"El nuevo ministro de Defensa, Ricardo Patiño, cumplió este fin de semana su primera agenda de actividades, luego de ser designado el jueves pasado para ocupar ese cargo.",1
2016-03-04,Correa se cree noticia del Mercioco y nombra a Patiño Ministro de Defensa,http://elmercioco.com/correa-se-cree-noticia-del-mercioco/,"Otra vez, el presidente de la República, Rafael Correa, recurre a Ricardo Patiño. Lo hace en un momento en que necesita fortalecer su gabinete. La tensión con las Fuerzas Armadas lo obligó a sacarlo de la Cancillería, luego de casi seis años en el cargo. En el Ministerio de Relaciones Exteriores, en cambio, ubica a un cuadro joven, al que toma de la cartera de Cultura. Guillaume Long fue ministro coordinador de Talento Humano, lugar al que llegó tras presidir el Consejo de Evaluación de la Calidad de la Educación Superior.",1
2016-03-03,Bernardo Abad twitea noticia de Diario El Mercioco como real,http://elmercioco.com/abad-twitea-noticia-mercioco/,"Bernardo Abad twiteó una noticia donde que afirma que la cartera del Ministerio de Defensa, será asignada a Ricardo Patiño, y la Cancillería será asignada a Guillaume Long.",1
2016-03-02,Funcionario público manda al pueblo a que “les den por el culo”,http://elmercioco.com/majadero-ambato/,"Durante una marcha donde el pueblo ambateño salió a las calles a protestar por la corrupción y la ineficacia del Alcalde de Ambato Luis Amoroso, desde un balcon, el Sr. Gregorio Hidalgo envió a los ambateños que protestaban a que les “den por el culo” haciendoles un gesto obsceno. Gregorio Hidalgo ocupa actualmente el cargo de Gerente del Cuerpo de Bomberos. Su salario es de 3500 dólares. Solo posee una licenciatura, no tiene titulos de cuarto nivel. No tiene educación y le pagan con nuestros impuestos por hacer gastos obscenos a la gente.",1
2016-03-02,Ricardo Patiño deja la Cancillería y pasa a ser Ministro de Defensa,http://elmercioco.com/patino-defensa/,"El Gobierno esta obligado ha hacer cambios en el Gabinete debido a la renuncia del ex ministro de defensa, Fernando Cordero. Así lo acaba de informar el presidente Rafael Correa esta mañana.",1
2016-03-02,Ministro de Defensa renuncia porque los 3 dólares para el Rancho no le alcanza,http://elmercioco.com/corcho-renuncia/,"A las 16:05 de este martes 1 de marzo del 2016, Fernando Cordero renunció al Ministerio de Defensa. El anunció lo hizo en la sede de esa Cartera de Estado, ubicada en el sector de La Recoleta, en el centro de Quito.",1
2016-03-01,Mendigo ecuatoriano está contento que Ecuador vaya a exportar energía eléctrica a Colombia,http://elmercioco.com/mendigo-ecuatoriano/,"Ecuador venderá este año a Colombia al menos 100 millones de dólares en energía eléctrica, dijo el viernes el ministro de sectores Estratégicos, Rafael Poveda. Por su parte la asociación ecuatoriana de pordioseros del Ecuador, festejó la noticia con alegría. “Ahora si podemos sacar pecho y decirles a los pordioseros colombianos, que nosotros los pordioseros ecuatorianos somos mejores” manifestó el mendigo.",1
2016-02-27,Fernando Villarroel critica el humor de Diario “El Mercioco”,http://elmercioco.com/fernando-villarroel-critica-el-humor-de-diario-el-mercioco/,"Conocido por su actuación con personajes como Garañón y Puñetere Fernando Villarroel soltó duras críticas contra las sátiras y el humor negro que publica diario El Mercioco. Fernando dedica tres veces a la semana al rodaje del programa, el mismo que lo realizan en la vía a Samborondón, en el sector Bella Vista, lugar donde existe la escenografía adecuada, que es combinada con otros recursos de producción y luego revisa facebook y twitter.",1
2016-02-27,Oliver Atom se convierte en el nuevo presidente de la FIFA,http://elmercioco.com/oliver-fifa/,"El director interino de la FIFA, Issa Hayatou, sorprendió a los medios al revelar que el ex futbolista “Oliver Atom” podría ser escogido como el nuevo presidente de la máxima Federación de Fútbol.",1
2016-02-26,Funcionaria del Registro Civil que emitió una cédula gay a Correa fue despedida,http://elmercioco.com/cedula-gay-correa/,"El mandatario de Ecuador, Rafael Correa, dijo hoy que María Fernanda Sotomayor, funcionaria del Registro Civil fue despedida este jueves y enfrenta cargos por falta de respeto a la autoridad presidencial .",1
2016-02-25,Rafael Correa esperó 2 horas en el Registro Civil porque se fue el sistema,http://elmercioco.com/rafael-correa-cedula/,"El presidente Rafael Correa tiene nueva cédula de ciudadanía desde ayer 24 de febrero de 2016. El presidente de la República realizó su trámite de renovación de documento el el Registro Civil, ubicado al norte de Quito.",1
2016-02-24,Bergoglio maldice a los jugadores de la Liga de Quito,http://elmercioco.com/bergoglio-maldice-ldu/,"Jorge Mario Bergoglio auguró un “seguro” triunfo de San Lorenzo, el equipo de sus amores, sobre la Liga de Quito en el debut de la Copa Libertadores. “Esta noche los cuervos van a comer cuy”, escribió el pontífice desde su cuenta de twitter refiriéndose al partido de esta noche.",1
2016-02-23,Requisitos para aspirantes a Policía Metropolitanos de Quito y Agentes de Tránsito,http://elmercioco.com/requisitos-municipales-2018/,El Municipio de Quito hace un nuevo llamado a los ciudadanos que quieran pertenecer a la Policía Metropolitana de Quito y Agentes de tránsito de la AMT este 2016. Los nuevos aspirantes a deberán cumplir ciertos requisitos para poder llegar al curso en Quito.,1
2016-02-23,Correa decreta que el colegio Montufar será una academia de corte y confección,http://elmercioco.com/montufar-corte/,"Un informe por parte del Ministro de Educación, fue la base para disponer la suspensión de todas las carreras actuales del colegio Montúfar, ubicado en el sur de Quito. Desde el próximo lunes, es colegio Montufar ofertará solamente la carrera de “Costura, Corte y Confección”. El documento fue elaborado por los asesores del ministro Augusto Espinosa y fue firmado y autorizado por el presidente de la República Rafael Correa.",1
2016-02-22,Metropolitanos golpean brutalmente a un pintor que vendía sus cuadros en Quito,http://elmercioco.com/metropolitanos-golpean-pintor/,"Un artista que vendía los cuadros que pintaba en la calle, en el centro histórico, fue golpeado brutalmente por 5 policías metropolitanos quienes consideraron que el pintar cuadros y venderlos en la calle es un delito que amerita una golpiza con patadas y puñetes.",1
2016-02-21,Chica morbosa no pudo disimular al ver a los fornidos hombres de la UFC,http://elmercioco.com/chica-morbosa/,"Chica morbosa no pudo disimular al ver a los fornidos hombres de la UFC Nadie sabe bien quién es esta chiquilla, pero lo cierto es que se ha hecho inmensamente popular gracias a su incesante examinación de los cuerpos de los luchadores de la UFC.",1
2016-02-19,Difunto afirma que votará por Lenin Moreno en el 2017,http://elmercioco.com/difunto-lenin-moreno-2017/,"Juan Pablo Pozo, presidente del Consejo Nacional Electoral (CNE), refutó el miércoles 17 de febrero, las denuncias hechas por Sociedad Patriótica de que el Registro Electoral tiene irregularidades.",1
2016-02-19,Alumno de la UDLA viola a maniquí de simulación ginecológica,http://elmercioco.com/alumno-de-la-udla-viola-maniqui/,"La Universidad de las Américas (UDLA), invirtió en nuevos recursos para el aprendizaje en el área de medicina desde el 2015.  Se trata de maniquíes para la simulación clínica, modelos anatómicos y softwares, que permiten a los alumnos aprender procedimientos en asignaturas disciplinarias, clínicas y quirúrgicas.",1
2016-02-19,Científicos de Yachay descubren que si se puede madurar aguacates con la “prensa corrugta”,http://elmercioco.com/yachay-madurar-aguacates/,"Investigadores de la Universidad Yachay Tech del Ecuador, afirman haber descubierto que los aguacates si se pueden madurar con al envolverlos con periódicos de “prensa corrugta”.",1
2016-02-18,Docente acusado de tener relaciones con sus alumnos fue separado de la Universidad Central,http://elmercioco.com/docente-gay-central/,"El docente, Willman A., denunciado por mantener relaciones carnales con sus alumnos de la carrera de Economía de la Universidad Central del Ecuador fue separado de la institución.",1
2016-02-18,Mil niños con cancer terminal se curan completamente después de que sus medicos bailaran frente a ellos,http://elmercioco.com/cancer-terminal-baile/,Mil niños con cancer terminal se curan completamente después de que sus medicos bailaran frente a ellos La grabación se ha convertido en un fenómeno viral en redes sociales pues a unas horas de su publicación la grabación acumula 2.8 millones de reproducciones ha sido compartida más de 100 mil veces y registra 54 mil likes.,1
2016-02-17,Los alumnos de la U. Central que repitan cinco cursos seguidos pasarán a ser ministros,http://elmercioco.com/alumnos-asambleistas/,"En virtud del nuevo Plan de Reducción del Abandono Universitario impulsado por la SENESCYT, los alumnos de la Universidad Central del Ecuador que repitan cinco cursos seguidos, pasarán a ejercer de ministros directamente.",1
2016-02-16,Policía que se ahuevó a la seguridad de Erdogan capturó a 20 alumnos del Montufar,http://elmercioco.com/policia-20-alumnos-del-montufar/,"Los padres recibieron la información como un balde de agua fría. Cerca de las 22:30 de este lunes 15 de febrero de 2016, los cuatro alumnos del Colegio Montúfar que fueron aislados, tras las protestas de la mañana de lunes 15 de febrero de 2016, fueron trasladados al Centro de Orientación Virgilio Guerrero, en el norte de Quito.",1
2016-02-16,Alumno del Montufar “Yo estaba cazando pájaros y la policia me arrestó”,http://elmercioco.com/alumno-del-montufar-yo-estaba-cazando-pajaros-en-el-centro-historico-y-la-policia-arresto/,". La fiscalía ha llamado a declaraciones a los estudiantes detenidos por vandalismo el día de las protestas. Un grupo de estudiantes del colegio Montufar rompieron semáforos, vidrios de autos, vidrios de casas donde habitaban infantes y dañaron locales comerciales.",1
2016-02-15,Rodas adjudica la construcción del Metro de Quito al indio Cantuña,http://elmercioco.com/rodas-adjudica-metro-cantuna/,"El alcalde de Quito, Mauricio Rodas, dio a conocer que se decidió no adjudicar la construcción de la segunda fase del Metro de Quito a Odebretch, sino para ahorrar tiempo se le adjudicó al Indio Cantuña.",1
2016-02-15,El Pegaso detectó una piedrita que vaga por el universo,http://elmercioco.com/el-pegaso-universo/,"Esta mañana, el cosmonauta ecuatoriano Ronnie Nader informó que la Agencia Espacial Civil Ecuatoriana (EXA) acaba publicar un hallazgo importante con el satélite Pegaso.",1
2016-02-15,Troll nivel Dios: ¿La broma más cruel de San Valentín?,http://elmercioco.com/broma-cruel/,"Un hombre decidió provocar a su novia con una interesante pero cruel broma en la que parece que le va a proponer matrimonio pero en realidad, después de mucho show y emociones le pide “una taza de té”. Obviamente la mujer pierde la cabeza pero este hombre será recordado siempre por su valentía y recibirá la medalla de honor. En cuanto a lo que le pasó después, no se sabe nada. Oremos por él.",1
2016-02-15,Banguera: “Yo le hubiese tapado ese penal al Messi y al Suarez con la izquierda”,http://elmercioco.com/banguera-penal-messi-y-suarez/,"El guardameta del Barcelona de Guayaquil habló sobre el insólito penal que protagonizaron la “Pulga” y “Lucho Suarez”, explicando la lógica del penal y aclarando que a él (Banguera) jamás le hubiesen hecho un gol de esa manera.",1
2016-02-15,Ambateño shunsho no entiende por qué le multan si solo iba a 90 en zona de 50 kmph,http://elmercioco.com/ambateno-50-kmph/,"La obligación de pagar en conjunto las multas del vehículo y por las infracciones de tránsito, previo a la matriculación anual, ha generado problemas en la ciudadanía ambateña. En algunos casos sobrepasan los 500 y 600 dólares, sin contar con los pagos por revisión técnica, seguro obligatorio, impuesto verde y matrícula.",1
2016-02-14,Ricardo Patiño fue expulsado de un prestigioso Motel de Quito por hacer mucho ruido,http://elmercioco.com/patino-expulsado-motelblack/,"Si bien lo que ocurre entre cuadro paredes debería quedar ahí, el caso del ex canciller Patiño sin duda no tiene precedentes y rompe cualquier molde establecido. La estadía de Ricardo Patiño y su pareja efímera en un prestigioso motel del norte de Quito por el Black Friday, duró menos de lo esperado debido a que las autoridades del motel decidieron echarlo por “mostrar un comportamiento escandaloso”.",1
2016-02-12,Patiño sufrió un ataque de celos al ver a Bosé le tocó la rodilla a Correa,http://elmercioco.com/celos-patino-bose/,"En la reunion y cena que el presidente Rafael Correa ofreció al cantante Miguel Bosé,  tuvo lugar “una escenita” que terminó con el canciller Ricardo Patiño abandonando el evento.",1
2016-02-12,Rodas revisó los planos del metro y no encontró ninguna anomalía,http://elmercioco.com/rodas-metro-planos/,"A las 10:45 de este viernes, en el sector de Quitumbe al sur de la ciudad, se prendieron las retroexcavadoras, carretillas, tractores, volquetas, aplanadoras y la maquinaria con la que arrancó la construcción del Metro de Quito, la obra de ingeniería más grande que se ha realizado en la capital.",1
2016-02-12,Alumnos de la UDLA confirman la teoría de Einstein “La estupidez es infinita”,http://elmercioco.com/einstein-la-estupidez-es-infinita/,"El equipo científico de investigadores de la Universidad de las Américas (UDLA) conformado por profesores y estudiantes de esa institución, anunciaron el viernes 12 de febrero de 2016, la confirmación de una teoría de Albert Einstein.",1
2016-02-11,Correa expulsa del país al cura que le dibujó un pene en la frente con ceniza,http://elmercioco.com/correa-cura-pene-ceniza-1/,"El Gobierno ecuatoriano decidió hoy revocar la visa de residencia del sacerdote español Federico Gonzalez de la Mancha, por faltarle al respeto al presidente de la República Rafael Correa.",1
2016-02-10,Conozca a los nuevos jueces de la Voz Ecuador segunda edición,http://elmercioco.com/jueces-de-la-voz-ecuador/,"El cantautor quiteño Fausto Miño uno de los integrantes del jurado en la segunda temporada del popular ‘reality’ show ‘La Voz Ecuador’, que se transmitirá por Teleamazonas desde las últimas semanas de mayo.",1
2016-02-10,IESS asignará citas dependiendo de los likes obtenidos en facebook,http://elmercioco.com/citas-iess/,"En una reunión entre el ministro de Salud y el minitro de Telecomunicaciones, se acordó la implementación de un novedoso sistema para la asignación de citas y ordenes de procedimientos, que entrará en vigencia a partir del 13 de febrero. Se trata de una plataforma desarrollada por el gobierno, en la cual los usuarios podrán subir una foto solicitando la aprobación de su caso, esta generará un link para que el usuario la publique en sus redes sociales, teniendo un plazo de 30 días para la obtención de los likes necesarios para aprobar la intervención.",1
2016-02-10,Marcela Aguiñaga será Ministra de Petróleo para vender el barril al doble de su precio,http://elmercioco.com/marcela-aguinaga-ministra/,El Gobierno hará más cambios en el Gabinete. Así lo acaba de informar el presidente Rafael Correa durante el conversatorio de medios que se realiza en este momento en Carondelet.,1
2016-02-10,Papá Changó pide disculpas públicas por enseñar el culo en pleno concierto,http://elmercioco.com/papa-chango-disculpas/,"El vocalista de la banda ecuatoriana “Papá Changó” se contactó con diario El Mercioco, donde conversó con nosotros sobre lo ocurrido en el concierto donde por un desborde de iras, mostraron el culo a sus espectadores.",1
2016-02-09,Lasso perdió su dentadura en la playa de Atacames en este feriado y demandará a Corega,http://elmercioco.com/lasso-dentadura/,"Un sol ardiente dio la bienvenida a cientos de turistas que llegaron desde el sábado pasado a las playas del cantón Atacames. En la playa, en la Costa ecuatoriana, se observan grupos de personas de la Sierra que aprovecharon el feriado para llegar a las playas del sur de la provincia de Esmeraldas a disfrutar del feriado de 4 días.",1
2016-02-08,Alvarado: Esta vez no invertimos en el Superbowl porque el año pasado salimos en perdidas,http://elmercioco.com/superbowl/,"Ecuador no logró un alto impacto internacional con la estrategia de promoción turística del país en el Super Bowl de Estados Unidos en el 2015, reseñó el secretario de Comunicación, Fernando Alvarado.",1
2016-02-08,Guardaespaldas de Correa golpearán a 4 mujeres turcas para estar a mano con Turquía,http://elmercioco.com/erdogan-correa/,"El presidente Rafael Correa se refirió el sábado 6 de febrero durante el Enlace Ciudadano a los incidentes protagonizados por los guardias de seguridad del mandatario turco, Recep Tayyip Erdogan, en el Instituto de Altos Estudios Nacionales (IAEN) el jueves pasado. Ese día un grupo de mujeres activistas realizaron una jornada de protestas en contra del Régimen turco y fueron agredidas por los guardias extranjeros.",1
2016-02-08,Ejercito ecuatoriano confirma el primer caso de virus Zika por transmisión sexual,http://elmercioco.com/zika-militares/,Las autoridades sanitarias del ejercito ecuatoriano confirmaron hoy su primer caso del virus del Zika por transmisión sexual en un sargento que mantuvo relaciones con un cabo infectado por una picadura de mosquito del Zika.,1
