,fecha,titulo,descripcion,is_fake,descripcion_stem
1616,19/01/2017,Detienen en Guayaquil al sospechoso de robar un balde con oro en Nueva York,"La Policía Nacional informó, el jueves 19 de enero del 2017, la detención del ecuatoriano que habría robado un balde con oro en Nueva York, Estados Unidos. El sospechosos era buscado por la Policía de esa ciudad.",0,polic nacional inform juev ener detenci n ecuatorian habr rob bald oro nuev york unid sospech busc polic ciud
1617,19/01/2017,Seis detenidos por el presunto robo a una iglesia en Rumiñahui,La Policía detuvo a seis personas la madrugada de este jueves 19 de enero del 2017 por el supuesto delito de robo en una iglesia cristiana ubicada en el cantón Rumiñahui.,0,polic detuv seis person madrug juev ener supuest delit rob iglesi cristian ubic cant n rumi ahui
1618,18/01/2017,"Exmánager de Alanis Morissette admite haberle robado USD 4,8 millones","El administrador de negocios de la cantante canadiense Alanis Morissette, Jonathan Todd Schwartz, admitió haberle robado USD 4,8 millones entre 2010 y 2014, informó este miércoles 18 de enero Los Ángeles Times.",0,administr negoci cantant canadiens alanis morissett jonath todd schwartz admiti hab rob usd millon inform rcol ener ngel tim
1619,11/01/2017,Una banda de presuntos roba casas fue desarticulada en Quito,La Policía detuvo a tres personas que presuntamente pertenecían a una banda delictiva dedicada al robo a domicilios. Para la desarticulación de este grupo se realizó un investigación policial de tres meses.,0,polic detuv tres person presunt pertenec an band delict dedic rob domicili desarticulaci n grup realiz investigaci n policial tres mes
1620,09/01/2017,Detenidos en Francia 17 sospechosos por robo a Kim Kardashian,"La policía francesa detuvo hoy, 9 de enero, a 17 personas en varias operaciones policiales simultáneas en diferentes puntos del país en relación con el atraco que sufrió a punta de pistola la estadounidense Kim Kardashian el pasado 3 de octubre en el hotel de lujo de París donde estaba alojada.",0,polic frances detuv hoy ener person vari oper policial simult neas diferent punt pa s relaci n atrac sufri punt pistol estadounidens kim kardashi pas octubr hotel luj par s aloj
1621,08/01/2017,"Un hombre entró a robar una casa, lo atacó un pitbull y perdió un brazo","El 29 de diciembre pasado, en el barrio La Costanera de la ciudad de San Miguel de Tucumán y luego de saltar por algunos techos, un hombre decidió entrar a una casa aparentemente vacía para robarla sin imaginarse lo que estaba por ocurrirle.",0,diciembr pas barri costaner ciud san miguel tucum n lueg salt tech hombr decidi entrar cas aparent vac rob imagin ocurr
1622,04/01/2017,La Policía detuvo a cuatro personas acusadas de intento de robo a un complejo recreacional,"La Policía Nacional informó que ayer, 3 de enero del 2017, en Quitumbe, en el sur de la capital, se frustró un presunto asalto a un complejo recreacional. El operativo se denominó Bastión 01 y estuvo a cargo del Sidpro-Bac del Distrito Metropolitano de Quito.",0,polic nacional inform ayer ener quitumb sur capital frustr presunt asalt complej recreacional oper denomin basti n carg sidpr bac distrit metropolitan quit
1623,03/01/2017,Joven se agarró de su auto durante cinco kilómetros para evitar robo,"Un joven al que intentaron robar su vehículo en Francia se agarró al techo de su auto durante más de cinco kilómetros y con la otra mano alertó a la policía que tras una persecución detuvo al conductor, informaron el martes 3 de enero fuentes policiales.",0,jov intent rob veh cul franci agarr tech aut m s cinc kil metr man alert polic tras persecuci n detuv conductor inform mart ener fuent policial
1624,03/01/2017,Una comunidad de internautas combate el robo de antigüedades en India,"Durante el día Arvind Venkatraman funge como ingeniero informático en Chennai, la gran urbe del sur de India. Pero en sus ratos libres se convierte en detective a través de Internet, intentado localizar antigüedades robadas en su país.",0,d arvind venkatram fung ingenier inform tic chennai gran urbe sur indi rat libr conviert detectiv trav s internet intent localiz antig edad rob pa s
1625,02/01/2017,El robo de ‘tablets’ es uno de los delitos que más se denuncia,"En zonas de la Bahía de Guayaquil las ofertas se repiten a diario. “Amigo, le vendo esta ‘tablet’ barata. Deme USD 50 por ella. Es negociable”, repetía en voz baja un hombre de unos 30 años.",0,zon bah guayaquil ofert repit diari amig vend tablet barat dem usd negoci repet voz baj hombr
1626,28/12/2016,USD 4 000 habrían sido robados de una Cooperativa de Ahorro y Crédito en el sur de Quito,"Una cooperativa de Ahorro y Crédito habría sido asaltada la mañana de este miércoles 28 de diciembre del 2016 en el sector de Buenaventura, en el sur de Quito. Según información de la Policía, el robo se habría cometido en el interior de la entidad financiera.",0,cooper ahorr cr dit habr sid asalt ma ana rcol diciembr sector buenaventur sur quit seg n informaci n polic rob habr comet interior entid financ
1627,28/12/2016,Tres computadoras fueron presuntamente sustraídas de las instalaciones de diario Expreso,"Tres computadoras habrían sido sustraídas la madrugada de este miércoles 28 de diciembre del 2016 de las inmediaciones del diario Expreso, ubicado en las calles Juan León Mera y Robles.",0,tres comput habr an sid sustr das madrug rcol diciembr inmedi diari expres ubic call juan n mer robl
1628,27/12/2016,La casa de Carlos Tévez fue desvalijada mientras se casaba en Uruguay,"El diario argentino El Clarín publicó este martes 27 de diciembre de 2016 en su portal oficial, que el delantero de Boca Juniors, experimentó el robo de su casa ubicada en La Horqueta, San Isidro en la periferia de Buenos Aires mientras celebraba su boda en Uruguay.",0,diari argentin clar n public mart diciembr portal oficial delanter boc juniors experiment rob cas ubic horquet san isidr periferi buen air mientr celebr bod uruguay
1629,26/12/2016,Un chino fue detenido por robar cajeros automáticos con una excavadora,"Un joven chino fue detenido en la provincia sureña de Cantón por intentar robar en varios cajeros automáticos con una excavadora, informó el lunes 26 de diciembre del 2016 el diario oficial Global Times citando fuentes policiales.",0,jov chin deten provinci sur cant n intent rob vari cajer autom tic excav inform lun diciembr diari oficial global tim cit fuent policial
1630,23/12/2016,Intento de asalto en un banco en el norte de Quito fue frustrado,"El viernes 23 de diciembre del 2016 cuatro personas fueron detenidas tras una tentativa de asalto a una entidad bancaria en el norte de Quito. Uno de los sospechosos se encuentra herido, fue trasladado a una casa de salud para recibir primeros auxilios.",0,viern diciembr cuatr person deten tras tentat asalt entid bancari nort quit sospech encuentr her traslad cas salud recib primer auxili
1631,23/12/2016,Cuatro personas fueron detenidas por tentativa de asalto a un banco en el norte de Quito,"La policía detuvo a cuatro personas en los exteriores de un banco ubicado en la avenida 6 de Diciembre y Los Álamos, en el norte de Quito, la mañana de este viernes 23 de diciembre del 2016. Los detenidos presuntamente se habrían apoderado de bolsas de dinero que estaban siendo entregadas en el interior de una institución bancaria ubicada en ese lugar, según informó la institución.",0,polic detuv cuatr person exterior banc ubic aven diciembr lam nort quit ma ana viern diciembr deten presunt habr an apoder bols diner siend entreg interior instituci n bancari ubic lug seg n inform instituci n
1632,22/12/2016,"Justin Bieber, procesado en Argentina por instigar a robo y lesiones","El cantante canadiense Justin Bieber fue procesado por la Justicia argentina, sin prisión preventiva, como supuesto instigador de los delitos de robo y lesiones durante un escándalo que protagonizó en noviembre de 2013 durante su visita al país sudamericano, confirmaron hoy, jueves 22 de diciembre, fuentes judiciales.",0,cantant canadiens justin bieb proces justici argentin prisi n prevent supuest instig delit rob lesion esc ndal protagoniz noviembr visit pa s sudamerican confirm hoy juev diciembr fuent judicial
1633,22/12/2016,Policía de Nueva York identifica al hombre que robó un balde lleno de oro,"El hombre del robo de un balde de oro, ocurrido el pasado noviembre sería de nacionalidad ecuatoriana, según publicó The New York Times después de que la policía de ese estado emitiera el 21 de diciembre del 2016, el nombre del sujeto que aparece en los videos difundidos en redes sociales, tras el hecho.",0,hombr rob bald oro ocurr pas noviembr ser nacional ecuatorian seg n public the new york tim despu s polic emit diciembr nombr sujet aparec vide difund red social tras hech
1634,21/12/2016,Quiso robar un iPhone y se topó con un camionero maestro de kung-fu,Un camionero y maestro de artes marciales chino detuvo con un golpe de kung-fu a un hombre que le había robado su iPhone.,0,camioner maestr artes marcial chin detuv golp kung fu hombr hab rob iphon
1635,21/12/2016,Un maestro de kung-fu detuvo a un hombre que le había robado su iPhone,"La escena, digna de una película de Bruce Lee, ocurrió en la ciudad de Foshan, en el sureste de China. Video: Infobae",0,escen dign pel cul bruc lee ocurri ciud fosh surest chin vide infoba
1636,17/12/2016,Detienen a cuatro personas después de una persecución en el Valle de Los Chillos,"Cuatro personas fueron arrestadas después de que la Policía efectuara una persecución policial, la noche del viernes 16 de diciembre del 2016.",0,cuatr person arrest despu s polic efectu persecuci n policial noch viern diciembr
1637,17/12/2016,Donald Trump acusó a China de ‘robarle’ la sonda submarina a EE.UU.,Donald Trump transmitió su descontento luego de que China capturara una sonda submarina estadounidense en el Mar de China Meridional. Lo hizo este sábado 17 de diciembre del 2016 a través de su cuenta de Twitter.,0,donald trump transmiti descontent lueg chin captur sond submarin estadounidens mar chin meridional hiz s bad diciembr trav s cuent twitt
1638,16/12/2016,Detienen a dos personas investigadas por robo en cajeros automáticos en Quito,La Policía detuvo la mañana de este viernes 16 de diciembre del 2016 a dos personas por una supuesta vinculación a una organización delictiva en una investigación de robo a clientes del sistema bancario.,0,polic detuv ma ana viern diciembr dos person supuest vinculaci n organizaci n delict investigaci n rob client sistem bancari
1639,16/12/2016,"Exelectricista de Picasso, condenado por ocultar arte en garaje","El exelectricista del pintor Pablo Picasso y su mujer fueron condenados por la Justicia francesa a dos años de cárcel por almacenar en su garaje 271 obras de arte, informó hoy (16 de diciembre de 2016) un portavoz judicial.",0,exelectric pintor pabl picass muj conden justici frances dos c rcel almacen garaj obras arte inform hoy diciembr portavoz judicial
1640,30/11/2016,30 km de cables eléctricos fueron robados en 11 meses,"Robarlos es un riesgo que puede terminar en la muerte. Sin embargo, el delito es frecuente. El robo de cables eléctricos en el Distrito Metropolitano de Quito genera altas pérdidas económicas a la ciudad. Solo en lo que va del año, la Empresa Eléctrica Quito ha registrado aproximadamente 30 000 metros de cable robado en toda el área de cobertura.",0,rob riesg pued termin muert embarg delit frecuent rob cabl ctric distrit metropolitan quit gener altas p rdid econ mic ciud sol va empres ctric quit registr aproxim metr cabl rob tod rea cobertur
1641,23/11/2016,Detienen a cuatro presuntos sacapintas en la avenida Gaspar de Villaroel,"Cuatro presuntos sacapintas fueron detenidos la mañana de este miércoles 23 de noviembre del 2016, en la avenida Gaspar de Villaroel, en el sector de la ""Y"".",0,cuatr presunt sacapint deten ma ana rcol noviembr aven gasp villaroel sector
1642,22/11/2016,Roban más de 5 millones de euros a dos mujeres cataríes tras llegar a París,"Dos adineradas turistas cataríes, que llegaron ayer, 21 de noviembre del 2016 en un vuelo privado a París, fueron atracadas cuando salían en coche del aeropuerto de Le Bourget y les robaron pertenencias por valor de al menos cinco millones de euros, según fuentes policiales citadas por los medios.",0,dos adiner turist cat lleg ayer noviembr vuel priv par s atrac sal an coch aeropuert bourget rob pertenent valor men cinc millon eur seg n fuent policial cit medi
1643,18/11/2016,"Los celulares robados son activados, pese a seguridades","El local está lleno de celulares. En las vitrinas cuelgan letreros que ofertan servicio técnico y toda clase de repuestos. Una joven recibe a los clientes que llegan con los móviles apagados. Ella llama al técnico, otro joven que usa lentes y guantes azules. Con unas pequeñas pinzas abre el aparato y entra a un cuarto que está detrás del mostrador. Enseguida confirma que el celular está reportado como robado.",0,local est llen celular vitrin cuelg letrer ofert servici t cnic tod clas repuest jov recib client lleg m vil apag llam t cnic jov usa lent guant azul unas pequ as pinz abre aparat entra cuart est detr s mostrador ensegu confirm celul est report rob
1644,17/11/2016,Cuatro detenidos por presunto robo a casas en el sur de Quito,"Cuatro personas fueron detenidas la mañana de este jueves 17 de noviembre del 2016 en el sector de Quitumbe, por el presunto de robo a domicilios.",0,cuatr person deten ma ana juev noviembr sector quitumb presunt rob domicili
1645,14/11/2016,Tres sospechosos de operar bajo la modalidad dulces sueños recibieron prisión preventiva,"A tres personas acusadas de haber cometido un presunto robo en el sector de Pomasqui se les dictó prisión preventiva. La decisión la emitió la Jueza de la Unidad Judicial de Garantías Penales durante la audiencia realizada este lunes 14 de noviembre del 2016 en la Unidad de Flagrancias. Los sospechosos fueron detenidos ayer por la mañana en el sector de San Juan, en el centro de Quito.",0,tres person acus hab comet presunt rob sector pomasqui dict prisi n prevent decisi n emiti juez unid judicial garant as penal audienci realiz lun noviembr unid flagranci sospech deten ayer ma ana sector san juan centr quit
1646,14/11/2016,"Familiares y amigos del periodista Robert Salazar, en un plantón por la vida y la seguridad","Desde las 07:00 del lunes 14 de noviembre, familiares y amigos del periodista Robert Salazar realizaron un plantón denominado por la vida y la seguridad en la plaza Rocafuerte, conocida también como plaza San Francisco, en el centro de Guayaquil.",0,lun noviembr familiar amig period robert salaz realiz plant n denomin vid segur plaz rocafuert conoc tambi n plaz san francisc centr guayaquil
1647,13/11/2016,Tres detenidos por el supuesto robo bajo modalidad ‘dulces sueños’,"Tres personas fueron detenidas la mañana de este domingo 13 de noviembre de 2016, por el presunto delito de robo. Según los denunciantes, los sospechosos les habrían robado sus pertenencias bajo la modalidad 'dulces sueños' en el sector de Pomasqui.",0,tres person deten ma ana doming noviembr presunt delit rob seg n denunci sospech habr an rob pertenent baj modal dulc sue sector pomasqui
1648,09/11/2016,Tres personas fueron detenidas por un intento de robo de un local en Quito,"Dos mujeres y un hombre, de entre 20 y 38 años, fueron arrestados por la Policía después de que supuestamente forzaran las puertas y candados de un gimnasio, ubicado en el sector de La Ferroviaria, en el sur de Quito.",0,dos mujer hombr arrest polic despu s supuest forz puert cand gimnasi ubic sector ferroviari sur quit
1649,09/11/2016,Tres personas fueron detenidas por robo a una joyería en un centro comercial del norte de Quito,"Tres personas fueron detenidas la noche de este martes 9 de noviembre del 2016 por ser los presuntos autores de un robo realizado esta tarde en una joyería, ubicada en el interior de un centro comercial del norte de Quito. Los sospechosos fueron capturados en una hostería de La Mariscal.",0,tres person deten noch mart noviembr ser presunt autor rob realiz tard joy ubic interior centr comercial nort quit sospech captur host mariscal
1650,08/11/2016,Un guardia herido durante asalto a un blindado en centro comercial de Guayaquil,"Usaron uniformes de una cadena de comidas rápidas y credenciales falsas para ingresar al área de parqueo de un centro comercial del norte de Guayaquil. El sitio fue la escena de un asalto a un vehículo blindado, registrado la mañana de este martes 8 de noviembre del 2016.",0,usaron uniform caden com r pid credencial fals ingres rea parque centr comercial nort guayaquil siti escen asalt veh cul blind registr ma ana mart noviembr
1651,08/11/2016,Policía detiene a sospechosos de asesinar al periodista Robert Salazar,"La mañana de este 8 de noviembre del 2016, el ministro del Interior, José Serrano, confirmó que los policías capturaron a un sospechoso de asesinar a Robert Salazar.",0,ma ana noviembr ministr interior jos serran confirm polic as captur sospech asesin robert salaz
1652,07/11/2016,"Robo en centro infantil en La Ecuatoriana, al sur de Quito","Electrodomésticos, televisores, computadoras, platos, incluso las llaves de agua y grifería son algunos de los elementos que se presume fueron robados en el Centro Infantil del Buen Vivir Santa Cruz, ubicado en el sector de La Ecuatoriana.",0,electrodom stic televisor comput plat inclus llav agu grif element presum rob centr infantil buen viv sant cruz ubic sector ecuatorian
1653,03/11/2016,Cibermafias atacan a ecuatorianos en Ipiales,"La alerta llegó de la Fiscalía. Sus investigadores conocen de una nueva estafa informática cuyas víctimas son personas que viajan al extranjero y utilizan sus tarjetas bancarias para realizar compras, sobre todo en Ipiales y Pasto, ciudades fronterizas con Tulcán.",0,alert lleg fiscal investig conoc nuev estaf inform tic cuy v ctim person viaj extranjer utiliz tarjet bancari realiz compr ipial past ciudad fronteriz tulc n
1654,31/10/2016,Electricista que ocultó 271 obras de Picasso cambia su versión,"El exelectricista de Pablo Picasso, condenado en 2015 por haber ocultado 271 obras del artista español durante casi 40 años, dio este lunes 31 de octubre de 2016 una nueva versión de los hechos durante una audiencia en un tribunal de apelación francés.",0,exelectric pabl picass conden hab ocult obras artist espa ol casi dio lun octubr nuev versi n hech audienci tribunal apelaci n franc s
1655,28/10/2016,Desarman banda que supuestamente operaba en modalidad ‘Dulces sueños’,"Miembros del Grupo de Operaciones Especiales (GOE) y de la Brigada Anti Criminal (BAC) detuvieron a una banda que supuestamente operaba en modalidad 'Dulces sueños'. Esto sucedió en el sector de la Nueva Aurora, en Quito.",0,miembr grup oper especial goe brig anti criminal bac detuv band supuest oper modal dulc sue sucedi sector nuev auror quit
1656,23/10/2016,Policía que disparó contra un sospechoso en Quito quedó en libertad,"Una audiencia se desarrolló para analizar la actuación del policía que disparó y mató a un sospechoso de robo a mano armada, que trataba de huir en una moto de una persecución que se registró en el sur de Quito.",0,audienci desarroll analiz actuaci n polic disp mat sospech rob man armad trat huir mot persecuci n registr sur quit
1657,20/10/2016,Difunde el primer video del millonario asalto a Kim Kardashian,La cadena francesa M6 emitió este jueves 20 de octubre de 2016 en exclusiva un video que muestra el momento de la huida de los cinco delincuentes que asaltaron a la estrella estadounidense Kim Kardashian en París el pasado 3 de octubre.,0,caden frances m emiti juev octubr exclus vide muestr moment huid cinc delincuent asalt estrell estadounidens kim kardashi par s pas octubr
1658,20/10/2016,Video muestra a los posibles ladrones de las joyas de Kim Kardashian,"La cadena francesa M6 difundió un video donde se observa a tres hombres vestidos con un chaleco reflectante pasar en bicicleta cerca de la residencia de lujo de Kim Kardashian. Los individuos no son identificables, ya que tienen la cara oculta tras capuchas y pasamontañas. No obstante, por la hora y el lugar, todo indicaría que se trata de los delincuentes que atacaron a la famosa.",0,caden frances m difundi vide observ tres hombr vest chalec reflect pas biciclet cerc resident luj kim kardashi individu identific car ocult tras capuch pasamont as obstant hor lug indic trat delincuent atac famos
1659,17/10/2016,Niña de 11 años roba el auto a su madre y choca en una persecución policial,"Una niña de 11 años robó este lunes 17 de octubre de 2016 el vehículo de su madre y mientras era perseguida por la Policía lo estrelló contra una de las patrullas en el condado Broward, al norte de Miami (EE.UU.), informaron medios locales.",0,rob lun octubr veh cul madr mientr persegu polic estrell patrull cond broward nort miami ee uu inform medi local
1660,14/10/2016,Mafias emplean nueva estafa en la venta de autos en Ecuador,"Era el vehículo de sus sueños: motor 3500, frenos ABS, sensores de lluvia, retrovisores eléctricos, cuatro ‘airbags’... Para Gabriel, un agrónomo de 37 años, lo mejor de la oferta era el precio y la promesa de que se trataba de un auto “totalmente libre de impuestos”.",0,veh cul sue motor fren abs sensor lluvi retrovisor ctric cuatr airbags gabriel agr nom mejor ofert preci promes trat aut total libr impuest
1661,13/10/2016,Cinco sospechosos detenidos por asalto y robo a mano armada en Quito,"Cinco personas fueron detenidas en el operativo Fortaleza 130 realizado la noche de ayer, y la madrugada de este jueves 13 de octubre del 2016. Los sospechosos habrían sido miembros de una supuesta banda dedicada al asalto y robo a mano armada en la vía pública, domicilios y locales comerciales.",0,cinc person deten oper fortalez realiz noch ayer madrug juev octubr sospech habr an sid miembr supuest band dedic asalt rob man armad v p blic domicili local comercial
1662,13/10/2016,El polémico disfraz para Halloween de Kim Kardashian atada y amordazada,A inicios de octubre atrás la estrella Kim Kardashian sufrió un violento robo en su residencia en París. Fue amordazada y atada por cinco delincuentes que se hicieron pasar por policías y robaron joyas valuadas en USD 10 millones.,0,inici octubr atr s estrell kim kardashi sufri violent rob resident par s amordaz atad cinc delincuent hic pas polic as rob joy valu usd millon
1663,13/10/2016,Kim Kardashian presenta demanda por video del asalto en París,"La estrella de las redes sociales Kim Kardashian presentará una demanda judicial tras la difusión de un video grabado en el apartamento de París poco después de ser asaltada, anunciaron este jueves 13 de octubre de 2016 sus abogados.",0,estrell red social kim kardashi present demand judicial tras difusi n vide grab apartament par s despu s ser asalt anunci juev octubr abog
1664,09/10/2016,Los ladrones de Kim Kardashian perdieron una de las joyas en su huida,"Los ladrones que atracaron en París a la estrella estadounidense Kim Kardashian en el apartamento de lujo del centro de la ciudad en el que estaba alojada perdieron en su huida una de las joyas que habían sustraído, informó este 9 de octubre del 2016 el canal de televisión M6.",0,ladron atrac par s estrell estadounidens kim kardashi apartament luj centr ciud aloj perd huid joy hab an sustr do inform octubr canal televisi n m
1665,07/10/2016,Un presunto ladrón de celulares fue retenido por los pasajeros de un bus,"Los pasajeros de un bus de la Cooperativa Mitad del Mundo detuvieron a un presunto delincuente que había sustraído un teléfono celular. El hecho se dio en la avenida Mariscal Sucre, este viernes 7 de octubre de 2016.",0,pasajer bus cooper mit mund detuv presunt delincuent hab sustr do tel fon celul hech dio aven mariscal sucr viern octubr
1666,04/10/2016,"‘Se metieron con el hombre equivocado’, dice guardaespaldas de Kim Kardashian, tras robo en París","Pascal Duvier, el guardespaldas de Kim Kardashian, habló por primera vez desde el millonario robo a su famosa clienta. Después de recibir cientos de críticas por no haber estado junto a la estrella estadounidense en el momento del violento episodio, Duvier ahora promete venganza.",0,pascal duvi guardespald kim kardashi habl primer vez millonari rob famos client despu s recib cient cr tic hab junt estrell estadounidens moment violent episodi duvi ahor promet venganz
1667,04/10/2016,Kim Kardashian logró desatarse y llamar a su guardaespaldas tras el asalto,"La estrella de la telerrealidad estadounidense Kim Kardashian, atacada en su hotel parisino por hombres armados que se llevaron joyas por unos USD 10 millones, pudo desatarse y llamar por teléfono a su guardaespaldas, informó este martes 4 de octubre de 2016 una fuente próxima a la investigación.",0,estrell telerreal estadounidens kim kardashi atac hotel parisin hombr armad llev joy usd millon pud desat llam tel fon guardaespald inform mart octubr fuent pr xim investigaci n
1668,04/10/2016,"‘Pink Panther Gang’, la banda señalada como responsable del robo a Kardashian","El robo a Kim Kardashian en París tiene todas las características de haber sido orquestado por la Pink Panther Gang, una pandilla de super-criminales que han robado decenas de millones de dólares en joyas desde 1984.",0,rob kim kardashi par s tod caract stic hab sid orquest pink panth gang pandill sup criminal rob decen millon d lar joy
1669,04/10/2016,Kim Kardashian regresó a Nueva York tras millonario asalto en París,"La estrella de la telerrealidad estadounidense Kim Kardashian regresó el lunes (3 de octubre de 2016) a los brazos de su marido en Nueva York, tras ser asaltada a mano armada en París por ladrones que la maniataron y huyeron con USD 10 millones de en joyas.",0,estrell telerreal estadounidens kim kardashi regr lun octubr braz mar nuev york tras ser asalt man armad par s ladron maniat huyeron usd millon joy
1670,03/10/2016,Guardaespaldas de Kardashian estaba en discoteca cuando ocurrió el robo,"El guardaespaldas de Kim Kardashian no se encontraba en la residencia de lujo cuando la estrella de la telerrealidad fue atacada el domingo 2 de octubre de 2016 por la noche, en París, porque había acompañado a una de las hermanas a “una discoteca”, según fuentes próximas a la investigación.",0,guardaespald kim kardashi encontr resident luj estrell telerreal atac doming octubr noch par s hab acomp ado herman discotec seg n fuent pr xim investigaci n
1671,03/10/2016,El anillo de compromiso de 15 quilates que le habrían robado a Kim Kardashian,"La modelo y actriz Kim Kardashian sufrió el mayor impacto de su vida mediática en la madrugada del lunes 3 de octubre de 2016, cuando en su cuarto de hotel padeció un inesperado asalto a mano armada en el cual se llevaron un tesoro de joyas valuado en USD 10 millones.",0,model actriz kim kardashi sufri mayor impact vid medi tic madrug lun octubr cuart hotel padeci inesper asalt man armad llev tesor joy valu usd millon
1672,03/10/2016,París quiere contrarrestar el golpe de imagen tras el robo a Kardashian,"El robo a mano a armada que sufrió esta madrugada (3 de octubre de 2016) en París la estrella de la telerrealidad estadounidense Kim Kardashian supone un golpe a la imagen internacional de la capital francesa, que se afana ahora en contrarrestar sus consecuencias.",0,rob man armad sufri madrug octubr par s estrell telerreal estadounidens kim kardashi supon golp imag internacional capital frances afan ahor contrarrest consecuent
1673,03/10/2016,"Kim Kardashian fue asaltada en París, le robaron millones en joyas",La estrella de la telerrealidad estadounidense Kim Kardashian fue atracada a mano armada la noche del domingo 2 de octubre de 2016 en una lujosa residencia de París por asaltantes disfrazados de policías que le robaron joyas valoradas en más de USD 9 millones.,0,estrell telerreal estadounidens kim kardashi atrac man armad noch doming octubr lujos resident par s asalt disfraz polic as rob joy valor m s usd millon
1674,30/09/2016,Hallan en Italia dos cuadros de Van Gogh robados hace 14 años,"Dos valiosos cuadros de Vincent Van Gogh, robados hace 14 años en Holanda y de un valor de cerca USD 100 millones, fueron recuperados este viernes 30 de septiembre de 2016 cerca de Nápoles, sur de Italia, en un escondite de un conocido narcotraficante durante una importante operación antidroga de la policía italiana.",0,dos valios cuadr vincent van gogh rob hac holand valor cerc usd millon recuper viern septiembr cerc n pol sur itali escondit conoc narcotraf import operaci n antidrog polic italian
1675,30/09/2016,Justicia sudafricana acusa de robo a dos hombres por ‘liberar’ a un pingüino,"Un tribunal sudafricano inculpó a dos hombres por haber secuestrado a Buddy, un pingüino de un parque acuático, antes de soltarlo en el océano Índico para protestar contra el cautiverio de los animales, informaron el viernes 30 de septiembre de 2016 fuentes policiales.",0,tribunal sudafrican inculp dos hombr hab secuestr buddy ping ino parqu acu tic solt oc ano ndic protest cautiveri animal inform viern septiembr fuent policial
1676,29/09/2016,Asalto a guardias de seguridad de un vehículo blindado quedó registrado en video,"Las cámaras del sistema Ojos de Águila, de la Corporación para la Seguridad Ciudadana de Guayaquil (CSCG), captaron el momento en que tres personas apuntan con armas de fuego a los guardias de seguridad. Mientras, el camión de traslado de dinero permanecía estacionado a un costado de la transitada en un desvío que conecta la avenida Francisco de Orellana con El Cóndor.",0,c mar sistem ojos guil corporaci n segur ciudadan guayaquil cscg capt moment tres person apunt armas fueg guardi segur mientr cami n trasl diner permanec estacion cost transit desv conect aven francisc orellan c ndor
1677,28/09/2016,Un blindado fue asaltado en el norte de Guayaquil,"Se llevaron parte del dinero, aunque todavía la Policía Nacional no ha dado información oficial del monto sustraído. Según los reportes iniciales, el asalto a un vehículo blindado se registró la mañana de este miércoles 28 de septiembre del 2016 en el ingreso a la ciudadela El Cóndor, en el norte de Guayaquil.",0,llev part diner aunqu todav polic nacional dad informaci n oficial mont sustr do seg n report inicial asalt veh cul blind registr ma ana rcol septiembr ingres ciudadel c ndor nort guayaquil
1678,27/09/2016,Encerraron a empleadas en el baño para poder robar farmacia en Quito,"Las empleadas de una farmacia vivieron momentos de angustia, cuando dos hombres armados ingresaron al local. El hecho ocurrió a las 22:00 del pasado domingo 25 de septiembre del 2016, en la calle Bartolomé Alves, en el sector de Chimbacalle, sur de Quito.",0,emple farmaci viv moment angusti dos hombr armad ingres local hech ocurri pas doming septiembr call bartolom alves sector chimbacall sur quit
1679,22/09/2016,Secuestran a otro sacerdote en el oeste de México,"La Conferencia del Episcopado Mexicano informó el 22 de septiembre el secuestro del párroco de una iglesia en el estado de Michoacán (oeste), pocos días después de que dos sacerdotes fueron raptados y asesinados en otro estado del país.",0,conferent episcop mexican inform septiembr secuestr p rroc iglesi michoac n oest poc d as despu s dos sacerdot rapt asesin pa s
1680,21/09/2016,Hombre transmite en vivo cómo fue asaltado mientras jugaba Pokémon Go,"El intento por atrapar al pokémon —uno relativamente sencillo— resultó fallido. Rickey Yaneza, conocido en las redes sociales como Rickeybot, estaba un poco frustrado.",0,intent atrap pok mon relat sencill result fall rickey yanez conoc red social rickeybot frustr
1681,21/09/2016,Hombre jugaba Pokémon Go y sufrió un violento robo en vivo,Rickey Yaneza es gamer y youtuber. Estaba transmitiendo su intento por atrapar a un pokémon llamado Seaking en Central Park (Nueva York) a la medianoche cuando fue asaltado. Todo quedó registrado en video. Video: Infobae América.,0,rickey yanez gam youtub transmit intent atrap pok mon llam seaking central park nuev york medianoch asalt qued registr vide vide infoba am ric
1682,20/09/2016,El club venezolano Trujillanos no tiene implementos para entrenar tras el asalto,"El equipo de fútbol venezolano Trujillanos tiene problemas para regresar este martes 20 de septiembre a sus entrenamientos, debido al asalto a mano armada del que fueron víctimas sus jugadores y el cuerpo técnico, mientras sus aficionados reclamaron a la directiva que asuma responsabilidad en lo ocurrido.",0,equip f tbol venezolan trujillan problem regres mart septiembr entren deb asalt man armad v ctim jugador cuerp t cnic mientr aficion reclam direct asum respons ocurr
1683,20/09/2016,Policía investiga a tres mujeres que habrían usado a una niña para robar,"Los agentes de la Policía Judicial (PJ) de Tungurahua investigan a tres mujeres por el supuesto robo de USD 2 500. El hecho delictivo se registró en una entidad financiera del cantón Pelileo, en Tungurahua.",0,agent polic judicial pj tungurahu investig tres mujer supuest rob usd hech delict registr entid financ cant n pelile tungurahu
